family,p,welfare,expenditure,originator_profit,originator_participates
ces,4.375,0.6628117913832201,1.7777777777777772,0.8786848072562354,1
ces,4.3795,0.6636307132910586,1.775951085232966,0.8784599048527535,1
ces,4.384,0.6644455100313167,1.7741281427412805,0.878233020169191,1
ces,4.3885,0.6652562018044612,1.7723089387667257,0.8780041668140184,1
ces,4.393,0.6660628086974474,1.7704934618205728,0.8777733583092031,1
ces,4.3975,0.6668653506844557,1.76868170046112,0.8775406080908097,1
ces,4.401999999999999,0.6676638476276244,1.7668736432934522,0.8773059295095968,1
ces,4.406499999999999,0.6684583192777773,1.765069278969199,0.8770693358316051,1
ces,4.411,0.6692487852751443,1.7632685961863013,0.8768308402387448,1
ces,4.4155,0.6700352651500787,1.7614715836887724,0.8765904558293771,1
ces,4.42,0.6708177783237672,1.7596782302664653,0.8763481956188903,1
ces,4.4245,0.6715963441089365,1.7578885247548368,0.8761040725402716,1
ces,4.429,0.6723709817105525,1.75610245603472,0.8758580994446781,1
ces,4.4334999999999996,0.6731417102265169,1.7543200130320913,0.8756102891019975,1
ces,4.438,0.6739085486483567,1.7525411847178405,0.8753606542014083,1
ces,4.4425,0.6746715158619094,1.7507659601075465,0.875109207351936,1
ces,4.446999999999999,0.6754306306480025,1.74899432826125,0.8748559610830022,1
ces,4.451499999999999,0.6761859116831297,1.7472262782832249,0.874600927844972,1
ces,4.4559999999999995,0.6769373775401193,1.745461799321763,0.874344120009698,1
ces,4.4605,0.6776850466888009,1.7437008805689438,0.8740855498710542,1
ces,4.465,0.6784289374966648,1.74194351126042,0.873825229645476,1
ces,4.4695,0.6791690682295175,1.7401896806751933,0.873563171472485,1
ces,4.474,0.6799054570521323,1.738439378135399,0.8732993874152173,1
ces,4.4785,0.6806381220288953,1.7366925930060901,0.8730338894609468,1
ces,4.483,0.6813670811244463,1.7349493146950206,0.8727666895216011,1
ces,4.4875,0.6820923522043161,1.7332095326524288,0.8724977994342751,1
ces,4.491999999999999,0.6828139530355561,1.731473236370832,0.8722272309617456,1
ces,4.496499999999999,0.6835319012873682,1.7297404153848055,0.8719549957929713,1
ces,4.5009999999999994,0.6842462145317256,1.7280110592707791,0.8716811055435991,1
ces,4.5055,0.6849569102439919,1.7262851576468263,0.8714055717564637,1
ces,4.51,0.6856640058035333,1.7245627001724557,0.8711284059020792,1
ces,4.5145,0.6863675184943296,1.7228436765484052,0.8708496193791322,1
ces,4.519,0.6870674655055777,1.7211280765164358,0.8705692235149693,1
ces,4.5235,0.687763863932292,1.7194158898591299,0.8702872295660802,1
ces,4.528,0.6884567307759009,1.7177071063996856,0.870003648718578,1
ces,4.5325,0.6891460829448381,1.7160017160017154,0.8697184920886751,1
ces,4.537,0.6898319372551303,1.7142997085690492,0.869431770723158,1
ces,4.541499999999999,0.6905143104309794,1.7126010740455306,0.869143495599854,1
ces,4.545999999999999,0.6911932191053436,1.7109058024148207,0.868853677628098,1
ces,4.5504999999999995,0.6918686798205094,1.7092138837002033,0.8685623276491967,1
ces,4.555,0.6925407090286639,1.7075253079643855,0.8682694564368842,1
ces,4.5595,0.6932093230924621,1.7058400653093047,0.8679750746977786,1
ces,4.564,0.6938745382855867,1.7041581458759367,0.8676791930718362,1
ces,4.5685,0.6945363707933097,1.7024795398441006,0.8673818221327954,1
ces,4.5729999999999995,0.6951948367130436,1.700804237432271,0.8670829723886269,1
ces,4.5775,0.6958499520548951,1.6991322288973842,0.8667826542819717,1
ces,4.582,0.6965017327422094,1.6974635045346516,0.8664808781905813,1
ces,4.586499999999999,0.6971501946121126,1.6957980546773739,0.8661776544277546,1
ces,4.590999999999999,0.6977953534160524,1.6941358696967495,0.8658729932427662,1
ces,4.5954999999999995,0.698437224820331,1.692476940001692,0.8655669048212977,1
ces,4.6,0.6990758244066373,1.6908212560386469,0.8652593992858639,1
ces,4.6045,0.6997111676725736,1.6891688082914051,0.8649504866962334,1
ces,4.609,0.7003432700321792,1.6875195872809232,0.8646401770498493,1
ces,4.6135,0.7009721468164503,1.6858735835651402,0.8643284802822444,1
ces,4.618,0.7015978132738563,1.684230787738799,0.8640154062674554,1
ces,4.6225,0.7022202845708514,1.6825911904332664,0.8637009648184322,1
ces,4.627,0.7028395757923849,1.6809547823163553,0.8633851656874449,1
ces,4.631499999999999,0.7034557019424046,1.6793215540921465,0.8630680185664883,1
ces,4.635999999999999,0.7040686779443599,1.6776914965008145,0.8627495330876824,1
ces,4.640499999999999,0.7046785186416988,1.676064600318452,0.8624297188236711,1
ces,4.645,0.7052852387983628,1.6744408563568944,0.8621085852880164,1
ces,4.6495,0.7058888530992784,1.67282025546355,0.8617861419355923,1
ces,4.654,0.7064893761508437,1.6712027885212237,0.8614623981629714,1
ces,4.6585,0.7070868224814137,1.6695884464479498,0.8611373633088133,1
ces,4.663,0.7076812065417801,1.6679772201968208,0.8608110466542491,1
ces,4.6674999999999995,0.7082725427056491,1.666369100755817,0.8604834574232587,1
ces,4.672,0.7088608452701155,1.6647640791476404,0.8601546047830526,1
ces,4.6765,0.7094461284561324,1.6631621464295467,0.8598244978444447,1
ces,4.680999999999999,0.7100284064089804,1.6615632936931801,0.8594931456622259,1
ces,4.685499999999999,0.7106076931987297,1.6599675120644062,0.859160557235533,1
ces,4.6899999999999995,0.7111840028207022,1.6583747927031505,0.8588267415082165,1
ces,4.6945,0.7117573491959286,1.6567851268032323,0.8584917073692038,1
ces,4.699,0.7123277461716031,1.6551985055922058,0.8581554636528634,1
ces,4.7035,0.7128952075215345,1.653614920331195,0.8578180191393601,1
ces,4.708,0.713459746946594,1.6520343623147353,0.857479382555014,1
ces,4.7125,0.7140213780751603,1.6504568228706153,0.8571395625726546,1
ces,4.717,0.7145801144635621,1.6488822933597151,0.8567985678119707,1
ces,4.7215,0.7151359695965164,1.6473107651758498,0.8564564068398588,1
ces,4.725999999999999,0.7156889568875631,1.645742229745615,0.8561130881707715,1
ces,4.730499999999999,0.7162390896795001,1.6441766785282268,0.8557686202670582,1
ces,4.734999999999999,0.7167863812448111,1.6426141030153696,0.8554230115393078,1
ces,4.7395,0.7173308447860929,1.6410544947310424,0.8550762703466883,1
ces,4.744,0.7178724934364793,1.6394978452314026,0.8547284049972805,1
ces,4.7485,0.7184113402600615,1.6379441461046174,0.8543794237484139,1
ces,4.753,0.7189473982523068,1.636393388970708,0.8540293348069969,1
ces,4.7575,0.7194806803404729,1.6348455654814027,0.8536781463298457,1
ces,4.762,0.7200111993840203,1.6333006673199866,0.8533258664240122,1
ces,4.7665,0.7205389681750216,1.6317586862011488,0.8529725031471067,1
ces,4.771,0.7210639994385684,1.6302196138708394,0.8526180645076193,1
ces,4.775499999999999,0.7215863058331742,1.62868344210612,0.8522625584652423,1
ces,4.779999999999999,0.7221058999511758,1.627150162715016,0.851905992931185,1
ces,4.7844999999999995,0.7226227943191319,1.6256197675363726,0.8515483757684874,1
ces,4.789,0.7231370013982175,1.624092248439711,0.8511897147923377,1
ces,4.7935,0.7236485335846174,1.6225675973250808,0.8508300177703774,1
ces,4.798,0.7241574032099161,1.6210458061229212,0.8504692924230135,1
ces,4.8025,0.7246636225414848,1.6195268667939147,0.8501075464237218,1
ces,4.8069999999999995,0.7251672037828669,1.6180107713288485,0.8497447873993513,1
ces,4.8115,0.7256681590741588,1.6164975117484728,0.8493810229304288,1
ces,4.816,0.726166500492391,1.6149870801033588,0.8490162605514531,1
ces,4.820499999999999,0.7266622400519032,1.6134794684737632,0.8486505077511961,1
ces,4.824999999999999,0.7271553897047199,1.6119746689694874,0.8482837719729981,1
ces,4.8294999999999995,0.7276459613409219,1.6104726737297395,0.8479160606150586,1
ces,4.834,0.728133966789015,1.6089734749229985,0.8475473810307281,1
ces,4.8385,0.728619417816297,1.6074770647468795,0.8471777405287995,1
ces,4.843,0.7291023261292228,1.605983435427994,0.8468071463737905,1
ces,4.8475,0.7295827033737641,1.6044925792218205,0.8464356057862328,1
ces,4.852,0.7300605611357709,1.603004488412567,0.8460631259429519,1
ces,4.8565,0.7305359109413269,1.6015191553130392,0.8456897139773489,1
ces,4.861,0.7310087642571044,1.6000365722645085,0.8453153769796804,1
ces,4.865499999999999,0.7314791324907167,1.5985567316365794,0.8449401219973334,1
ces,4.869999999999999,0.7319470269910674,1.5970796258270585,0.8445639560351006,1
ces,4.874499999999999,0.7324124590486972,1.5956052472618272,0.8441868860554553,1
ces,4.879,0.7328754398961297,1.5941335883947072,0.8438089189788194,1
ces,4.8835,0.7333359807082139,1.5926646417073358,0.8434300616838342,1
ces,4.888,0.7337940926024641,1.5911983997090375,0.8430503210076281,1
ces,4.8925,0.7342497866393979,1.5897348549366939,0.8426697037460797,1
ces,4.897,0.7347030738228728,1.5882739999546203,0.8422882166540842,1
ces,4.9014999999999995,0.7351539651004185,1.5868158273544377,0.8419058664458112,1
ces,4.906,0.7356024713635693,1.585360329754948,0.8415226597949679,1
ces,4.9105,0.7360486034481923,1.583907499802011,0.8411386033350556,1
ces,4.914999999999999,0.7364923721348144,1.5824573301684186,0.8407537036596251,1
ces,4.919499999999999,0.7369337881489479,1.5810098135537707,0.8403679673225308,1
ces,4.9239999999999995,0.7373728621614108,1.5795649426843574,0.8399814008381865,1
ces,4.9285,0.7378096047886501,1.5781227103130315,0.8395940106818107,1
ces,4.933,0.7382440265930567,1.5766831092190907,0.8392058032896799,1
ces,4.9375,0.7386761380832846,1.575246132208157,0.838816785059374,1
ces,4.942,0.7391059497145621,1.5738117721120546,0.8384269623500218,1
ces,4.9465,0.739533471889006,1.572380021788694,0.8380363414825454,1
ces,4.951,0.7399587149559297,1.5709508741219504,0.8376449287399013,1
ces,4.9555,0.7403816892121518,1.5695243220215467,0.837252730367321,1
ces,4.959999999999999,0.740802404902301,1.5681003584229387,0.8368597525725514,1
ces,4.964499999999999,0.7412208722191208,1.5666789762871944,0.836466001526089,1
ces,4.968999999999999,0.7416371013037705,1.5652601686008805,0.8360714833614162,1
ces,4.9735,0.7420511022461247,1.5638439283759478,0.8356762041752375,1
ces,4.978,0.7424628850850712,1.5624302486496136,0.8352801700277075,1
ces,4.9825,0.7428724598088068,1.5610191224842498,0.8348833869426637,1
ces,4.987,0.7432798363551308,1.55961054296727,0.8344858609078563,1
ces,4.9915,0.7436850246117367,1.5582045032110134,0.8340875978751727,1
ces,4.9959999999999996,0.7440880344165022,1.5568009963526372,0.8336886037608662,1
ces,5.0005,0.7444888755577777,1.5554000155539998,0.8332888844457771,1
ces,5.005,0.7448875577746707,1.5540015540015535,0.8328884457755581,1
ces,5.0095,0.7452840907573325,1.5526056049062331,0.832487293560894,1
ces,5.013999999999999,0.7456784841472377,1.5512121615033458,0.8320854335777208,1
ces,5.0184999999999995,0.7460707475374669,1.5498212170524608,0.831682871567444,1
ces,5.023,0.746460890472984,1.5484327648373035,0.8312796132371574,1
ces,5.0275,0.7468489224509137,1.5470467981656442,0.8308756642598532,1
ces,5.032,0.7472348529208157,1.5456633103691921,0.8304710302746396,1
ces,5.036499999999999,0.7476186912849588,1.5442822948034896,0.8300657168869527,1
ces,5.0409999999999995,0.7480004468985915,1.5429037448478033,0.8296597296687647,1
ces,5.0455,0.7483801290702118,1.5415276539050193,0.829253074158794,1
ces,5.05,0.7487577470618351,1.5401540154015398,0.8288457558627147,1
ces,5.0545,0.7491333100892604,1.5387828227871747,0.82843778025336,1
ces,5.058999999999999,0.7495068273223344,1.5374140695350416,0.8280291527709294,1
ces,5.0634999999999994,0.7498783078852145,1.5360477491414586,0.8276198788231908,1
ces,5.068,0.7502477608566295,1.5346838551258437,0.8272099637856827,1
ces,5.0725,0.7506151952701382,1.5333223810306111,0.8267994130019161,1
ces,5.077,0.7509806201143883,1.5319633204210708,0.8263882317835716,1
ces,5.0815,0.7513440443333711,1.5306066668853242,0.8259764254106989,1
ces,5.085999999999999,0.7517054768266758,1.5292524140341672,0.8255639991319141,1
ces,5.0905,0.752064926449743,1.5279005555009872,0.8251509581645928,1
ces,5.095,0.7524224020141144,1.5265510849416632,0.8247373076950646,1
ces,5.0995,0.752777912287683,1.5252039960344692,0.8243230528788081,1
ces,5.104,0.7531314659949403,1.5238592824799715,0.823908198840638,1
ces,5.108499999999999,0.7534830718172223,1.522516938000935,0.8234927506748992,1
ces,5.1129999999999995,0.7538327383929546,1.521176956342221,0.8230767134456523,1
ces,5.1175,0.7541804743178948,1.5198393312706937,0.8226600921868623,1
ces,5.122,0.7545262881453735,1.518504056575122,0.8222428919025859,1
ces,5.1265,0.754870188386535,1.5171711260660832,0.8218251175671538,1
ces,5.130999999999999,0.7552121835105747,1.5158405335758673,0.8214067741253557,1
ces,5.1354999999999995,0.7555522819449769,1.5145122729583829,0.8209878664926242,1
ces,5.14,0.7558904920757484,1.5131863380890613,0.8205683995552122,1
ces,5.1445,0.7562268222476539,1.5118627228647632,0.8201483781703758,1
ces,5.149,0.7565612807644467,1.5105414212036854,0.8197278071665526,1
ces,5.153499999999999,0.7568938758891004,1.5092224270452657,0.8193066913435376,1
ces,5.1579999999999995,0.7572246158440376,1.5079057343500921,0.8188850354726613,1
ces,5.1625,0.7575535088113576,1.5065913370998112,0.8184628442969639,1
ces,5.167,0.7578805629330637,1.5052792292970338,0.8180401225313685,1
ces,5.1715,0.7582057863112863,1.503969404965247,0.8176168748628558,1
ces,5.175999999999999,0.7585291870085078,1.5026618581487203,0.8171931059506337,1
ces,5.180499999999999,0.7588507730477843,1.501356582912417,0.8167688204263079,1
ces,5.185,0.7591705524129652,1.5000535733419045,0.8163440228940533,1
ces,5.1895,0.7594885330489134,1.4987528235432654,0.8159187179307794,1
ces,5.194,0.7598047228617232,1.4974543276430061,0.815492910086298,1
ces,5.1985,0.7601191297189357,1.4961580797879726,0.8150666038834913,1
ces,5.202999999999999,0.7604317614497544,1.4948640741452577,0.814639803818473,1
ces,5.2075,0.7607426258452593,1.4935723049021172,0.8142125143607546,1
ces,5.212,0.7610517306586182,1.4922827662658817,0.8137847399534075,1
ces,5.2165,0.7613590836052984,1.4909954524638696,0.8133564850132236,1
ces,5.221,0.7616646923632757,1.489710357743301,0.8129277539308764,1
ces,5.225499999999999,0.7619685645732436,1.4884274763712138,0.8124985510710798,1
ces,5.2299999999999995,0.7622707078388195,1.487146802634374,0.8120688807727472,1
ces,5.2345,0.7625711297267505,1.4858683308391967,0.8116387473491484,1
ces,5.239,0.7628698377671175,1.484592055311658,0.811208155088065,1
ces,5.2435,0.7631668394535396,1.4833179703972106,0.8107771082519455,1
ces,5.247999999999999,0.7634621422433736,1.4820460704607044,0.8103456110780618,1
ces,5.2524999999999995,0.7637557535579171,1.4807763498862971,0.8099136677786583,1
ces,5.257,0.7640476807826057,1.479508803077378,0.8094812825411071,1
ces,5.2615,0.7643379312672116,1.4782434244564813,0.809048459528058,1
ces,5.266,0.7646265123260414,1.476980208465206,0.8086152028775875,1
ces,5.270499999999999,0.7649134312381302,1.4757191495641355,0.8081815167033501,1
ces,5.2749999999999995,0.7651986952474363,1.474460242232754,0.8077474050947242,1
ces,5.2795,0.7654823115630351,1.4732034809693673,0.8073128721169591,1
ces,5.284,0.76576428735931,1.471948860291025,0.8068779218113242,1
ces,5.2885,0.7660446297761434,1.4706963747334358,0.8064425581952497,1
ces,5.292999999999999,0.7663233459191063,1.4694460188508929,0.8060067852624733,1
ces,5.297499999999999,0.7666004428596461,1.4681977872161918,0.8055706069831841,1
ces,5.302,0.7668759276352747,1.4669516744205537,0.8051340273041625,1
ces,5.3065,0.7671498072497537,1.4657076750735465,0.804697050148923,1
ces,5.311,0.7674220886732791,1.4644657838030082,0.8042596794178551,1
ces,5.3155,0.7676927788426657,1.4632259952549664,0.8038219189883606,1
ces,5.319999999999999,0.7679618846615286,1.4619883040935668,0.8033837727149951,1
ces,5.3245,0.7682294130004653,1.460752705000991,0.8029452444296028,1
ces,5.329,0.768495370697236,1.4595191926773832,0.8025063379414548,1
ces,5.3335,0.7687597645569422,1.4582877618407752,0.8020670570373849,1
ces,5.338,0.7690226013522046,1.4570584072270092,0.8016274054819241,1
ces,5.342499999999999,0.769283887823341,1.455831123589663,0.801187387017434,1
ces,5.3469999999999995,0.7695436306785414,1.4546059056999767,0.8007470053642423,1
ces,5.3515,0.7698018365940424,1.453382748346777,0.8003062642207719,1
ces,5.356,0.7700585122143015,1.452161646336403,0.7998651672636747,1
ces,5.3605,0.7703136641521697,1.450942594492636,0.7994237181479615,1
ces,5.364999999999999,0.770567298989062,1.4497255876566217,0.7989819205071316,1
ces,5.3694999999999995,0.7708194232751294,1.4485106206868006,0.7985397779533008,1
ces,5.374,0.7710700435294268,1.4472976884588344,0.7980972940773321,1
ces,5.3785,0.7713191662400822,1.446086785865534,0.7976544724489587,1
ces,5.383,0.7715667978644642,1.4448779078167888,0.797211316616915,1
ces,5.387499999999999,0.7718129448293477,1.4436710492394944,0.7967678301090586,1
ces,5.3919999999999995,0.7720576135310792,1.4424662050774806,0.7963240164324963,1
ces,5.3965,0.7723008103357412,1.4412633702914435,0.7958798790737087,1
ces,5.401,0.7725425415793158,1.4400625398588736,0.7954354214986719,1
ces,5.4055,0.7727828135678466,1.4388637087739848,0.7949906471529806,1
ces,5.409999999999999,0.7730216325775996,1.437666872047648,0.7945455594619699,1
ces,5.414499999999999,0.7732590048552245,1.4364720247073186,0.794100161830835,1
ces,5.419,0.7734949366179126,1.435279161796969,0.7936544576447517,1
ces,5.4235,0.7737294340535562,1.4340882783770215,0.7932084502689969,1
ces,5.428,0.7739625033209053,1.4328993695242767,0.7927621430490632,1
ces,5.4325,0.7741941505497247,1.4317124303318498,0.7923155393107817,1
ces,5.436999999999999,0.7744243818409488,1.4305274559091,0.7918686423604342,1
ces,5.4415,0.7746532032668356,1.429344441381563,0.7914214554848713,1
ces,5.446,0.7748806208711218,1.4281633818908879,0.7909739819516288,1
ces,5.4505,0.775106640669174,1.4269842725947668,0.7905262250090406,1
ces,5.455,0.775331268648141,1.4258071086668698,0.7900781878863521,1
ces,5.459499999999999,0.7755545107671042,1.424631885296781,0.7896298737938361,1
ces,5.4639999999999995,0.7757763729572282,1.4234585976899297,0.7891812859229024,1
ces,5.4685,0.7759968611219087,1.4222872410675276,0.78873242744621,1
ces,5.473,0.776215981136921,1.421117810666504,0.7882833015177804,1
ces,5.4775,0.7764337388505675,1.4199503017394386,0.7878339112731036,1
ces,5.481999999999999,0.7766501400838234,1.4187847095545012,0.7873842598292524,1
ces,5.4864999999999995,0.7768651906304821,1.4176210293953844,0.7869343502849873,1
ces,5.491,0.7770788962572999,1.4164592565612413,0.7864841857208662,1
ces,5.4955,0.7772912627041398,1.4152993863666226,0.7860337691993526,1
ces,5.5,0.777502295684114,1.4141414141414135,0.7855831037649215,1
ces,5.504499999999999,0.7777120008837252,1.4129853352307704,0.785132192444165,1
ces,5.5089999999999995,0.7779203839630084,1.411831144995058,0.7846810382458986,1
ces,5.5135,0.7781274505556716,1.4106788388097893,0.7842296441612653,1
ces,5.518,0.7783332062692333,1.4095284120655627,0.7837780131638405,1
ces,5.5225,0.7785376566851627,1.408379860167999,0.7833261482097336,1
ces,5.526999999999999,0.7787408073590167,1.407233178537683,0.7828740522376925,1
ces,5.531499999999999,0.7789426638205765,1.4060883626101013,0.7824217281692056,1
ces,5.536,0.7791432315739844,1.404945407835581,0.7819691789086018,1
ces,5.5405,0.7793425160978781,1.4038043096792303,0.7815164073431522,1
ces,5.545,0.7795405228455257,1.4026650636208793,0.7810634163431707,1
ces,5.5495,0.7797372572449588,1.4015276651550184,0.7806102087621118,1
ces,5.553999999999999,0.7799327246991059,1.400392109790741,0.7801567874366719,1
ces,5.5584999999999996,0.7801269305859242,1.3992583930516822,0.7797031551868854,1
ces,5.563,0.7803198802585303,1.3981265104759615,0.7792493148162223,1
ces,5.5675,0.780511579045331,1.3969964576161247,0.7787952691116877,1
ces,5.572,0.7807020322501533,1.395868230039084,0.7783410208439154,1
ces,5.576499999999999,0.7808912451523728,1.3947418233260602,0.7778865727672641,1
ces,5.5809999999999995,0.781079223007042,1.3936172330725274,0.7774319276199146,1
ces,5.5855,0.7812659710450174,1.3924944548881526,0.7769770881239615,1
ces,5.59,0.7814514944730862,1.3913734843967398,0.7765220569855087,1
ces,5.5945,0.7816357984740927,1.3902543172361739,0.7760668368947634,1
ces,5.598999999999999,0.7818188882070624,1.3891369490583634,0.775611430526127,1
ces,5.6034999999999995,0.7820007688073272,1.3880213755291826,0.7751558405382886,1
ces,5.608,0.7821814453866485,1.3869075923284193,0.7747000695743167,1
ces,5.6125,0.7823609230333404,1.3857955951497147,0.7742441202617485,1
ces,5.617,0.7825392068123916,1.3846853797005119,0.7737879952126838,1
ces,5.621499999999999,0.7827163017655868,1.383576941701997,0.7733316970238706,1
ces,5.6259999999999994,0.782892212911628,1.3824702768890462,0.772875228276797,1
ces,5.6305,0.7830669452462534,1.3813653810101725,0.7724185915377804,1
ces,5.635,0.7832405037423583,1.3802622498274668,0.7719617893580535,1
ces,5.6395,0.7834128933501118,1.3791608791165484,0.7715048242738536,1
ces,5.643999999999999,0.7835841189970761,1.3780612646665087,0.7710476988065096,1
ces,5.648499999999999,0.7837541855883232,1.3769634022798578,0.7705904154625276,1
ces,5.653,0.7839230980065516,1.3758672877724705,0.7701329767336773,1
ces,5.6575,0.7840908611122015,1.3747729169735352,0.7696753850970786,1
ces,5.662,0.7842574797435707,1.3736802857254986,0.769217643015284,1
ces,5.666499999999999,0.7844229587169289,1.3725893898840158,0.7687597529363663,1
ces,5.670999999999999,0.7845873028266314,1.3715002253178938,0.7683017172939992,1
ces,5.6754999999999995,0.7847505168452319,1.3704127879090433,0.7678435385075422,1
ces,5.68,0.7849126055235954,1.3693270735524252,0.767385218982124,1
ces,5.6845,0.7850735735910102,1.3682430781559989,0.7669267611087238,1
ces,5.689,0.7852334257552983,1.3671607976406706,0.7664681672642526,1
ces,5.693499999999999,0.7853921667029267,1.3660802279402435,0.766009439811637,1
ces,5.6979999999999995,0.7855498010991168,1.3650013650013648,0.7655505810998966,1
ces,5.7025,0.7857063335879534,1.3639242047834765,0.7650915934642255,1
ces,5.707,0.785861768792494,1.3628487432587655,0.7646324792260744,1
ces,5.7115,0.7860161113148768,1.3617749764121112,0.7641732406932258,1
ces,5.715999999999999,0.7861693657364265,1.3607029002410382,0.7637138801598766,1
ces,5.7204999999999995,0.7863215366177628,1.3596325107556642,0.7632543999067136,1
ces,5.725,0.7864726284989058,1.3585638039786505,0.7627948022009916,1
ces,5.7295,0.786622645899381,1.3574967759451568,0.7623350892966132,1
ces,5.734,0.7867715933183254,1.3564314227027863,0.761875263434203,1
ces,5.738499999999999,0.7869194752345897,1.3553677403115407,0.7614153268411841,1
ces,5.742999999999999,0.7870662961068442,1.3543057248437709,0.7609552817318561,1
ces,5.7475,0.7872120603736804,1.353245372384128,0.7604951303074678,1
ces,5.752,0.787356772453714,1.3521866790295158,0.7600348747562942,1
ces,5.7565,0.7875004367456863,1.3511296408890427,0.7595745172537107,1
ces,5.760999999999999,0.7876430576285658,1.3500742540839745,0.7591140599622654,1
ces,5.765499999999999,0.7877846394616491,1.3490205147476846,0.7586535050317547,1
ces,5.77,0.7879251865846606,1.3479684190256112,0.7581928545992953,1
ces,5.7745,0.7880647033178518,1.3469179630752055,0.7577321107893975,1
ces,5.779,0.7882031939621009,1.3458691430658896,0.7572712757140376,1
ces,5.783499999999999,0.7883406627990109,1.3448219551790053,0.7568103514727282,1
ces,5.787999999999999,0.7884771140910074,1.3437763956077704,0.75634934015259,1
ces,5.7924999999999995,0.7886125520814351,1.3427324605572337,0.7558882438284256,1
ces,5.797,0.788746980994656,1.3416901462442257,0.755427064562785,1
ces,5.8015,0.7888804050361448,1.3406494488973153,0.7549658044060388,1
ces,5.806,0.7890128283925834,1.3396103647567645,0.7545044653964488,1
ces,5.810499999999999,0.7891442552319575,1.3385728900744818,0.7540430495602328,1
ces,5.8149999999999995,0.7892746897036513,1.3375370211139768,0.7535815589116377,1
ces,5.8195,0.7894041359385391,1.336502754150318,0.7531199954530066,1
ces,5.824,0.7895325980490816,1.3354700854700847,0.7526583611748441,1
ces,5.8285,0.7896600801294167,1.3344390113713265,0.7521966580558888,1
ces,5.832999999999999,0.7897865862554526,1.3334095281635139,0.7517348880631747,1
ces,5.8374999999999995,0.7899121204849601,1.332381632167499,0.7512730531521021,1
ces,5.842,0.7900366868576627,1.33135531971547,0.7508111552665027,1
ces,5.8465,0.7901602893953288,1.3303305871509066,0.7503491963387039,1
ces,5.851,0.7902829321018606,1.3293074308285378,0.7498871782895962,1
ces,5.855499999999999,0.7904046189633845,1.3282858471142986,0.7494251030286978,1
ces,5.859999999999999,0.7905253539483409,1.327265832385286,0.7489629724542184,1
ces,5.8645,0.7906451410075716,1.3262473830297168,0.7485007884531238,1
ces,5.869,0.7907639840744087,1.3252304954468863,0.7480385529012008,1
ces,5.8735,0.7908818870647631,1.3242151660471226,0.7475762676631188,1
ces,5.877999999999999,0.7909988538772104,1.3232013912517482,0.7471139345924949,1
ces,5.882499999999999,0.7911148883930781,1.3221891674930346,0.7466515555319548,1
ces,5.887,0.7912299944765321,1.3211784912141626,0.7461891323131962,1
ces,5.8915,0.7913441759746622,1.3201693588691803,0.7457266667570508,1
ces,5.896,0.7914574367175676,1.3191617669229605,0.7452641606735451,1
ces,5.900499999999999,0.7915697805184413,1.3181557118511609,0.7448016158619617,1
ces,5.904999999999999,0.7916812111736546,1.3171511901401824,0.7443390341109015,1
ces,5.9094999999999995,0.7917917324628413,1.3161481982871268,0.7438764171983423,1
ces,5.914,0.79190134814898,1.3151467327997588,0.7434137668916994,1
ces,5.9185,0.7920100619784785,1.3141467901964647,0.7429510849478866,1
ces,5.923,0.7921178776812542,1.3131483670062085,0.7424883731133733,1
ces,5.927499999999999,0.7922247989708187,1.3121514597684985,0.7420256331242461,1
ces,5.9319999999999995,0.7923308295443564,1.3111560650333405,0.741562866706265,1
ces,5.9365,0.7924359730828078,1.310162179361202,0.7411000755749229,1
ces,5.941,0.7925402332509492,1.3091697993229716,0.7406372614355043,1
ces,5.9455,0.7926436136974724,1.30817892149992,0.7401744259831411,1
ces,5.949999999999999,0.7927461180550651,1.3071895424836597,0.7397115709028705,1
ces,5.9544999999999995,0.79284774994049,1.3062016588761065,0.7392486978696935,1
ces,5.959,0.792948512954663,1.3052152672894406,0.7387858085486287,1
ces,5.9635,0.793048410682732,1.3042303643460675,0.7383229045947703,1
ces,5.968,0.7931474466941553,1.3032469466785817,0.7378599876533445,1
ces,5.972499999999999,0.7932456245427778,1.3022650109297238,0.7373970593597627,1
ces,5.976999999999999,0.7933429477669096,1.3012845537523468,0.736934121339679,1
ces,5.9815,0.7934394198894009,1.300305571809375,0.7364711752090438,1
ces,5.986,0.79353504441772,1.299328061773768,0.7360082225741584,1
ces,5.9905,0.793629824844027,1.2983520203284826,0.7355452650317311,1
ces,5.994999999999999,0.7937237646452512,1.2973774441664347,0.7350823041689281,1
ces,5.999499999999999,0.7938168672831647,1.2964043299904617,0.7346193415634283,1
ces,6.004,0.7939091362044571,1.295432674513287,0.7341563787834782,1
ces,6.0085,0.7940005748408098,1.2944624744574813,0.7336934173879419,1
ces,6.013,0.7940911866089698,1.2934937265554256,0.7332304589263556,1
ces,6.017499999999999,0.7941809749108224,1.2925264275492772,0.7327675049389806,1
ces,6.021999999999999,0.7942699431334648,1.2915605741909293,0.7323045569568529,1
ces,6.0264999999999995,0.7943580946492781,1.2905961632419773,0.7318416165018362,1
ces,6.031,0.7944454328159989,1.2896331914736818,0.7313786850866739,1
ces,6.0355,0.794531960976792,1.288671655666933,0.7309157642150392,1
ces,6.04,0.794617682460321,1.2877115526122143,0.7304528553815861,1
ces,6.044499999999999,0.7947026005808191,1.2867528791095668,0.7299899600720001,1
